@relation electricity

@attribute date numeric
@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswprice numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
980813,5,47,2792,8062,2676,5322,238,UP
980813,5,48,2824,8030,2682,5266,385,UP
980814,6,2,2869,7748,2695,5039,452,UP
980814,6,3,2926,7585,2770,5259,482,UP
980814,6,4,2493,7237,2346,5182,535,DOWN
980814,6,10,1400,5808,1322,4422,573,DOWN
980814,6,14,2632,7832,2514,5227,301,DOWN
980814,6,16,2976,8414,2841,5674,-58,UP
980814,6,17,3050,8460,2911,5804,-140,UP
980814,6,18,3004,8300,2879,5821,-158,UP
980814,6,19,3114,8504,2986,5842,-58,UP
980814,6,20,3008,8482,2883,5782,-105,UP
980814,6,21,3021,8329,2892,5746,-143,UP
980814,6,22,2948,8143,2826,5733,-159,UP
980814,6,23,3050,7984,2923,5706,-144,UP
980814,6,24,2957,7926,2830,5691,-259,UP
980814,6,26,2928,7750,2793,5540,-286,UP
980814,6,27,2921,7687,2787,5658,-278,UP
980814,6,28,2905,7591,2776,5669,-274,UP
980814,6,29,2892,7519,2773,5646,-317,UP
980814,6,30,2885,7350,2770,5569,-199,UP
980814,6,31,2831,7269,2728,5506,-169,UP
980814,6,32,2831,7327,2725,5448,-145,UP
980814,6,33,2849,7402,2752,5430,-321,UP
980814,6,34,2831,7521,2752,5448,-266,UP
980814,6,35,2824,7806,2783,5609,-421,UP
980814,6,36,2880,8394,2835,5791,-425,UP
980814,6,37,2926,8539,2875,5977,-494,UP
980814,6,38,2910,8465,2854,5911,-307,UP
980814,6,39,2841,8230,2786,5778,-292,UP
980814,6,40,2822,8050,2784,5647,-251,UP
980814,6,41,2772,7938,2743,5557,-243,UP
980814,6,47,2896,7854,2795,5425,-113,UP
980815,7,1,2961,7588,2837,5289,124,UP
980815,7,2,2999,7510,2828,5185,233,UP
980815,7,3,2995,7292,2842,5373,150,UP
980815,7,4,2891,6924,2762,5286,138,UP
980815,7,5,2595,6498,2476,5122,167,UP
980815,7,12,1401,5579,1325,4472,617,DOWN
980815,7,14,1662,6081,1570,4623,591,DOWN
980815,7,16,2587,7011,2445,4720,648,UP
980815,7,17,2926,7478,2707,4878,580,UP
980815,7,18,2970,7766,2714,4981,563,UP
980815,7,19,3000,8041,2716,5035,506,UP
980815,7,20,3000,8117,2704,5024,542,UP
980815,7,21,3073,8005,2770,4982,540,UP
980815,7,22,3074,7919,2760,4927,588,UP
980815,7,23,3138,7738,2816,4884,657,UP
980815,7,24,3083,7672,2751,4844,727,UP
980815,7,25,3059,7575,2726,4779,718,UP
980815,7,26,3000,7480,2669,4744,687,UP
980815,7,27,3026,7375,2697,4791,795,UP
980815,7,28,2999,7285,2579,4741,937,UP
980815,7,29,2999,7251,2577,4735,952,UP
980815,7,31,2912,7249,2506,4738,1011,UP
980815,7,32,2985,7364,2506,4713,1011,UP
980815,7,33,2970,7507,2506,4694,1011,UP
980815,7,34,3013,7874,2631,4765,869,UP
980815,7,35,3034,8167,2675,4918,788,UP
980815,7,36,3248,8738,2898,5180,532,UP
980815,7,37,3305,8927,3024,5460,190,UP
980815,7,39,3247,8519,3001,5313,213,UP
980815,7,40,3221,8264,2953,5207,366,UP
980815,7,41,3176,8101,2891,5127,401,UP
980815,7,42,3104,7948,2807,5019,488,UP
980815,7,43,3000,7736,2708,4950,558,UP
980815,7,44,2999,7553,2709,4867,628,UP
980815,7,45,2999,7666,2710,4824,647,UP
980815,7,46,3040,7631,2771,4808,593,UP
980815,7,48,3026,7307,2816,5155,372,UP
980816,1,1,3000,7102,2793,5074,393,UP
980816,1,2,2954,6802,2767,4976,400,UP
980816,1,3,2974,6534,2816,5189,325,UP
980816,1,4,2731,6279,2573,5109,369,UP
980816,1,18,2719,7334,2182,4456,1036,UP
980816,1,19,2973,7832,1989,4551,1052,UP
980816,1,20,3000,8078,2573,4569,827,UP
980816,1,21,3013,8169,2682,4551,902,UP
980816,1,22,3024,8150,2684,4522,888,UP
980816,1,23,3038,8138,2685,4501,906,UP
980816,1,24,3000,8107,2649,4497,936,UP
980816,1,25,3104,8092,2737,4502,951,UP
980816,1,27,3082,7866,2713,4489,966,UP
980816,1,28,3013,7722,2658,4464,1015,UP
980816,1,29,3000,7673,2525,4445,1027,UP
980816,1,31,3000,7659,2449,4416,983,UP
980816,1,33,3031,7816,2447,4425,974,UP
980816,1,34,3115,8119,2669,4519,821,UP
980816,1,35,3244,8376,2862,4734,838,UP
980816,1,36,3995,8926,3585,5008,618,UP
980816,1,37,4353,9201,4029,5332,186,UP
980816,1,38,4030,9136,3792,5358,256,UP
980816,1,39,3407,8909,3186,5252,138,UP
980816,1,40,3205,8730,2975,5185,174,UP
980816,1,41,3211,8564,2978,5136,154,UP
980816,1,42,3213,8395,2961,5095,179,UP
980816,1,43,3135,8053,2875,4948,204,UP
980816,1,44,3239,7726,2982,4836,304,UP
980816,1,45,3323,7789,3053,4752,521,UP
980816,1,46,3166,7598,2883,4719,342,UP
980816,1,47,3299,7468,3066,5022,66,UP
980816,1,48,3146,7218,2930,5002,169,UP
980817,2,1,3018,6980,2851,4929,172,UP
980817,2,2,3055,6750,2919,4847,77,UP
980817,2,3,3013,6550,2923,5080,-183,UP
980817,2,4,2970,6328,2877,5028,0,UP
980817,2,5,2698,6124,2593,4924,204,UP
980817,2,13,3458,6957,3336,4835,359,UP
980817,2,14,5733,7732,5555,5180,164,UP
980817,2,16,3485,8536,3378,5698,-245,UP
980817,2,17,4229,8690,3553,5892,-269,UP
980817,2,18,3600,8644,3507,5907,-275,UP
980817,2,19,5054,8950,4951,5969,-99,UP
980817,2,20,4635,9043,4529,5955,-155,UP
980817,2,21,4614,8997,4498,5927,-106,UP
980817,2,22,3497,8791,3402,5918,-234,UP
980817,2,23,3525,8742,3424,5840,-358,UP
980817,2,25,5370,8604,5210,5701,-215,UP
980817,2,26,4525,8490,4378,5681,-112,UP
980817,2,27,4277,8448,4102,5739,-108,UP
980817,2,28,4577,8445,4398,5718,-62,UP
980817,2,29,3591,8337,3431,5678,-53,UP
980817,2,30,3547,8251,3399,5667,-129,UP
980817,2,31,3477,8228,3321,5613,1,UP
980817,2,32,3456,8328,3293,5590,62,UP
980817,2,34,3195,8674,3051,5701,-101,DOWN
980817,2,36,3824,9567,3690,6022,-173,UP
980817,2,37,4518,9702,4371,6149,-321,UP
980817,2,38,3969,9525,3856,6029,-471,UP
980817,2,46,2499,8217,2124,4982,572,DOWN
980818,3,8,897,5929,849,4600,434,DOWN
980818,3,18,3108,8322,3025,5980,-110,UP
980818,3,19,3199,8497,3106,5961,-65,UP
980818,3,20,3205,8615,3045,5909,49,UP
980818,3,21,3142,8622,2842,5794,158,UP
980818,3,22,2915,8448,2453,5794,106,UP
980818,3,23,2970,8329,2827,5763,115,UP
980818,3,24,3012,8282,2424,5703,100,UP
980818,3,25,3028,8203,2783,5639,146,UP
980818,3,26,3066,8168,2793,5617,193,UP
980818,3,27,2993,7998,2825,5665,188,UP
980818,3,29,2970,7967,2811,5609,256,UP
980818,3,32,2929,7886,2782,5514,277,UP
980818,3,34,2780,8163,2647,5584,122,UP
980818,3,35,1986,8440,1901,5708,262,DOWN
980818,3,36,3067,9112,2933,5908,44,UP
980818,3,38,3248,9343,3066,5978,-73,UP
980818,3,39,3053,9104,2906,5834,1,UP
980818,3,40,3062,8918,2926,5747,23,UP
980818,3,41,2902,8764,2774,5623,136,UP
980818,3,42,2723,8613,2602,5521,92,UP
980818,3,44,2774,7975,2663,5287,199,UP
980818,3,45,2989,8218,2820,5164,359,UP
980818,3,47,3000,8155,2823,5413,30,UP
980818,3,48,2973,8053,2820,5363,173,UP
980819,4,1,2909,7954,2734,5278,204,UP
980819,4,2,2846,7791,2682,5113,222,UP
980819,4,3,2926,7565,2779,5358,116,UP
980819,4,4,2862,7192,2712,5273,244,UP
980819,4,5,2822,6821,2674,5140,416,UP
980819,4,13,2973,7057,2824,5086,378,UP
980819,4,14,2963,7776,2845,5408,165,UP
980819,4,15,1745,7888,1705,5562,-113,DOWN
980819,4,16,3012,8328,2938,5884,-233,UP
980819,4,17,3197,8322,3126,5998,-382,UP
980819,4,18,3127,8232,3061,6010,-290,UP
980819,4,19,3223,8458,3147,6070,-285,UP
980819,4,20,3205,8532,3104,6029,-263,UP
980819,4,21,3205,8457,3079,5980,-209,UP
980819,4,22,3039,8354,2922,5919,-188,UP
980819,4,23,3000,8246,2867,5880,-177,UP
980819,4,24,3046,8203,2911,5854,-135,UP
980819,4,25,3054,8134,2884,5759,-48,UP
980819,4,27,3026,8055,2858,5768,44,UP
980819,4,28,3000,8027,2832,5696,62,UP
980819,4,29,2949,7975,2569,5615,122,UP
980819,4,31,2666,7918,2489,5515,245,DOWN
980819,4,32,2912,8042,2432,5496,261,UP
980819,4,33,2951,8188,2776,5499,342,UP
980819,4,34,2971,8479,2791,5549,257,UP
980819,4,35,2894,8791,2753,5663,204,UP
980819,4,36,3038,9342,2883,5922,84,UP
980819,4,37,3100,9521,2925,6107,-24,UP
980819,4,38,3074,9399,2913,6058,64,UP
980819,4,45,2828,8067,2110,5250,565,UP
980819,4,46,2822,8041,803,5100,515,UP
980819,4,47,2881,8058,2516,5457,412,UP
980819,4,48,2826,8008,2322,5402,465,UP
980820,5,1,2822,7927,1739,5301,465,UP
980820,5,3,2786,7515,2641,5416,296,UP
980820,5,13,2595,7091,2468,5067,564,UP
980820,5,14,2826,7812,2664,5425,454,UP
980820,5,19,2748,8488,2647,5997,78,UP
980820,5,25,2427,7893,2275,5645,467,UP
980820,5,36,2955,8989,2818,5867,275,UP
980820,5,37,3040,9190,2874,6033,258,UP
980820,5,38,2977,9118,2816,5957,365,UP
980820,5,39,2206,8893,2096,5840,239,UP
980820,5,45,2308,8045,1748,5149,637,UP
980820,5,47,2493,8006,2357,5429,470,UP
980820,5,48,2297,7947,2082,5374,534,UP
980821,6,3,2085,7445,1958,5281,415,UP
980821,6,13,2431,6908,2164,4884,614,UP
980821,6,14,2822,7524,2118,5208,500,UP
980821,6,17,1823,8156,1750,5773,-10,DOWN
980821,6,20,2408,8323,2277,5794,185,UP
980821,6,21,1920,8174,1826,5742,172,DOWN
980821,6,23,1968,7867,1877,5725,201,UP
980821,6,27,1884,7607,1784,5694,116,DOWN
980821,6,28,2662,7502,2534,5641,178,UP
980821,6,29,2030,7458,1928,5597,265,UP
980821,6,37,2037,8391,1988,5810,-76,UP
980821,6,40,1745,7852,1707,5459,-44,DOWN
980821,6,42,1636,7534,1613,5218,28,DOWN
980821,6,45,1764,7443,1738,4880,242,DOWN
980821,6,46,1764,7594,1695,4901,248,DOWN
980821,6,47,2586,7626,2502,5285,152,UP
980821,6,48,2875,7595,2775,5275,221,UP
980822,7,1,2614,7398,2504,5058,335,UP
980822,7,2,2147,7331,2024,4929,457,UP
980822,7,3,2466,7099,2344,5053,264,UP
980822,7,11,834,5264,802,4139,296,DOWN
980822,7,15,1909,6117,1804,4348,738,UP
980822,7,16,2521,6638,2370,4520,611,UP
980822,7,17,2653,7106,2484,4666,671,UP
980822,7,18,2868,7434,2644,4789,620,UP
980822,7,19,2985,7766,2741,4910,651,UP
980822,7,20,3000,7947,2736,4881,744,UP
980822,7,21,3026,7972,2741,4890,748,UP
980822,7,22,3079,7914,2786,4848,748,UP
980822,7,23,3079,7784,2783,4825,802,UP
980822,7,24,3097,7718,2796,4780,757,UP
980822,7,25,3160,7686,2851,4803,766,UP
980822,7,26,3079,7623,2780,4759,899,UP
980822,7,27,3026,7451,2736,4805,885,UP
980822,7,28,2897,7208,2623,4759,951,UP
980822,7,29,2419,7003,2206,4759,834,UP
980822,7,31,2186,6797,1998,4714,719,UP
980822,7,33,2317,6898,2123,4777,818,UP
980822,7,34,2556,7071,2348,4850,788,UP
980822,7,37,3040,8156,2811,5324,308,UP
980822,7,39,2951,7820,2757,5292,513,UP
980822,7,40,2912,7549,2719,5156,549,UP
980822,7,41,2922,7392,2705,5099,565,UP
980822,7,42,2725,7304,2522,5041,578,UP
980822,7,43,2367,7117,2196,4925,619,UP
980822,7,47,2974,7163,2804,5193,266,UP
980822,7,48,2765,6984,2622,5202,371,UP
980823,1,1,2957,6800,2797,5135,428,UP
980823,1,3,2527,6323,2406,5238,195,UP
980823,1,15,975,5695,912,4071,813,DOWN
980823,1,36,2387,7607,2204,5079,573,UP
980823,1,37,2944,8212,2703,5348,418,UP
980823,1,38,2944,8311,2719,5386,471,UP
980823,1,39,2912,8190,2679,5272,609,UP
980823,1,40,2876,8059,2650,5225,565,UP
980823,1,41,2899,7966,2668,5190,608,UP
980823,1,42,2773,7927,2532,5115,734,UP
980823,1,43,2281,7618,2081,4993,688,UP
980823,1,44,2085,7368,1895,4851,667,UP
980823,1,45,1936,7455,1750,4798,764,UP
980823,1,46,1940,7393,1742,4782,593,UP
980823,1,47,2356,7324,2162,5085,497,UP
980824,2,6,1589,5865,1506,4883,398,DOWN
980824,2,12,1735,6170,1629,4690,494,DOWN
980824,2,13,3043,6946,2894,5030,309,UP
980824,2,14,3891,7754,3706,5358,244,UP
980824,2,15,2159,7903,2056,5465,84,UP
980824,2,16,3184,8339,3062,5750,-160,UP
980824,2,17,3288,8474,3151,5928,-166,UP
980824,2,18,3205,8425,3074,5948,-153,UP
980824,2,20,3257,8607,3111,5876,-24,UP
980824,2,22,3097,8302,2975,5761,35,UP
980824,2,23,3066,8176,2950,5703,65,UP
980824,2,24,2971,8088,2861,5686,88,UP
980824,2,25,2999,8055,2857,5619,145,UP
980824,2,26,3075,7966,2927,5616,101,UP
980824,2,27,2982,7914,2864,5681,30,UP
980824,2,28,2982,7849,2862,5664,124,UP
980824,2,29,2991,7745,2877,5653,71,UP
980824,2,30,2948,7615,2661,5605,120,UP
980824,2,31,2873,7533,1858,5518,111,UP
980824,2,32,2886,7569,1750,5500,111,UP
980824,2,36,3075,8956,2983,5841,57,UP
980824,2,38,3358,9416,3215,6012,55,UP
980824,2,39,3191,9189,3033,5870,113,UP
980824,2,40,3163,9025,3000,5778,144,UP
980824,2,41,3177,8866,3017,5649,295,UP
980824,2,42,3136,8697,2984,5594,232,UP
980824,2,45,3092,8222,2937,5212,572,UP
980824,2,46,2735,8186,2580,5148,463,UP
980824,2,47,3286,8155,3146,5505,235,UP
980825,3,1,3043,8007,2872,5354,533,UP
980825,3,2,2914,7906,2725,5230,667,UP
980825,3,3,3353,7705,3167,5471,362,UP
980825,3,4,2792,7327,2629,5368,442,UP
980825,3,7,1825,6289,1706,4920,469,DOWN
980825,3,11,1730,6107,1613,4699,622,DOWN
980825,3,13,3776,7291,3523,5128,590,UP
980825,3,14,21943,8056,6824,5471,218,UP
980825,3,17,3205,8734,3075,6033,-58,UP
980825,3,18,3207,8591,3078,6058,-103,UP
980825,3,19,3309,8718,3196,6084,-107,UP
980825,3,20,3210,8680,3095,6018,23,UP
980825,3,21,3205,8487,3081,5986,51,UP
980825,3,25,3532,8004,3002,5843,175,UP
980825,3,37,3227,9451,3079,6252,17,UP
980825,3,38,3167,9377,3017,6166,143,UP
980825,3,40,3038,8931,2924,5885,287,DOWN
980826,4,2,1921,7787,1810,5206,516,DOWN
980826,4,4,2349,7246,2229,5358,387,DOWN
980826,4,16,3170,8495,3035,5903,57,UP
980826,4,17,3235,8549,3067,6040,37,UP
980826,4,18,3192,8462,3039,6044,15,UP
980826,4,19,3194,8654,3037,6040,100,UP
980826,4,22,2832,8385,2506,5819,147,UP
980826,4,23,2945,8202,2824,5761,-71,UP
980826,4,24,2944,8047,2832,5666,178,UP
980826,4,26,3026,8063,2830,5537,157,UP
980826,4,27,3161,7981,3009,5590,155,UP
980826,4,28,3176,7956,2799,5609,132,UP
980826,4,29,3143,7901,2799,5557,122,UP
980826,4,30,3196,7827,3009,5500,123,UP
980826,4,31,3205,7766,3009,5472,153,UP
980826,4,33,2791,8054,2615,5497,610,UP
980826,4,36,2972,9292,2557,5486,493,UP
980826,4,37,3172,9607,3007,5992,153,UP
980826,4,38,3157,9539,2992,6001,188,UP
980826,4,39,2846,9282,2725,5843,336,UP
980826,4,40,2706,9097,2592,5754,358,UP
980826,4,41,2753,8951,2644,5640,260,UP
980827,5,3,2005,7592,1916,5397,209,DOWN
980827,5,6,1761,6504,1670,4985,350,DOWN
980827,5,16,2810,8507,2714,5955,112,UP
980827,5,17,3158,8586,3037,6079,95,UP
980827,5,18,3226,8485,3113,6063,45,UP
980827,5,19,3205,8667,3093,6014,105,UP
980827,5,20,3216,8762,3091,5951,165,UP
980827,5,21,2988,8551,2860,5877,183,UP
980827,5,23,2971,8343,2828,5754,275,UP
980827,5,24,2884,8259,2738,5699,326,UP
980827,5,25,2602,8162,2461,5589,365,UP
980827,5,27,2743,7950,2594,5677,340,UP
980827,5,29,2550,7814,2410,5601,422,UP
980827,5,30,2554,7740,2409,5573,365,UP
980827,5,32,2725,7834,2563,5506,448,UP
980827,5,33,2832,7947,2656,5472,524,UP
980827,5,39,3747,9238,3628,5932,143,UP
980827,5,40,2995,9066,2879,5830,126,UP
980827,5,41,3030,8882,2923,5728,231,UP
980827,5,42,2682,8701,2594,5638,88,UP
980827,5,45,2945,8285,2843,5299,495,UP
980827,5,46,2949,8264,2790,5206,281,UP
980827,5,47,3119,8216,3005,5553,251,UP
980827,5,48,2974,8098,2830,5462,247,UP
980828,6,1,2945,7927,2802,5362,316,UP
980828,6,3,3014,7564,2901,5450,152,UP
980828,6,4,2872,7200,2740,5315,331,UP
980828,6,5,2866,6834,2745,5198,322,UP
980828,6,6,2593,6525,2473,5027,414,UP
980828,6,12,2697,6377,2581,4792,381,UP
980828,6,13,3016,7112,2877,5121,173,UP
980828,6,14,3305,7809,3218,5470,156,UP
980828,6,15,2868,7929,2788,5577,92,UP
980828,6,17,3215,8343,3157,5937,-209,UP
980828,6,18,3051,8260,2990,5933,-64,UP
980828,6,19,3035,8450,2975,5922,-66,UP
980828,6,20,3054,8501,2976,5825,99,UP
980828,6,21,2857,8323,2772,5743,109,UP
980828,6,25,2039,7832,1950,5528,250,DOWN
980828,6,26,2695,7743,2577,5469,247,UP
980828,6,28,1947,7507,1879,5469,24,DOWN
980828,6,32,2057,7363,1988,5258,280,DOWN
980828,6,34,2787,7565,2667,5242,339,UP
980828,6,37,2826,8657,2775,5633,21,UP
980828,6,38,2858,8633,2795,5684,-75,UP
980828,6,39,2834,8457,2774,5573,-61,UP
980828,6,40,2822,8250,2760,5503,-72,UP
980828,6,41,2800,8131,2748,5381,8,UP
980828,6,42,2822,8026,2778,5317,-48,UP
980828,6,43,2723,7802,2674,5150,141,UP
980828,6,45,2911,7880,2830,4944,402,UP
980828,6,48,3136,7914,3052,5373,124,UP
980829,7,2,3422,7645,3275,5116,296,UP
980829,7,3,4687,7388,4508,5285,207,UP
980829,7,4,2868,7025,2748,5168,354,UP
980829,7,5,2770,6668,2643,5018,350,UP
980829,7,9,1478,5501,1397,4498,611,DOWN
980829,7,13,2359,5856,2221,4542,623,DOWN
980829,7,14,2733,6166,2552,4631,667,UP
980829,7,15,2826,6597,2613,4589,817,UP
980829,7,16,2987,7141,2742,4724,663,UP
980829,7,17,2929,7484,2674,4856,555,UP
980829,7,18,2990,7735,2736,4949,458,UP
980829,7,20,2935,7887,2695,4946,548,UP
980829,7,21,2845,7714,2625,4878,571,UP
980829,7,22,2810,7491,2595,4843,608,UP
980829,7,23,2738,7269,2539,4781,661,UP
980829,7,25,2606,6975,2418,4677,599,UP
980829,7,36,2603,7361,2433,4819,649,UP
980829,7,37,2975,8044,2739,5125,376,UP
980829,7,38,3036,8081,2814,5208,298,UP
980829,7,40,2883,7634,2678,5057,343,UP
980829,7,41,2876,7465,2680,4984,420,UP
980829,7,43,2796,7256,2602,4801,610,UP
980829,7,44,2593,7052,2432,4713,612,UP
980829,7,45,2596,7228,2440,4711,558,UP
980829,7,46,2640,7232,2476,4720,501,UP
980829,7,47,2860,7183,2706,5051,321,UP
980829,7,48,2763,7049,2614,5022,332,UP
983008,1,1,2695,6851,2559,4937,411,UP
983008,1,2,2680,6603,2531,4810,436,UP
983008,1,3,2779,6377,2634,5012,342,UP
983008,1,4,2577,6097,2444,4922,353,UP
983008,1,5,2317,5820,2200,4741,454,DOWN
983008,1,19,2728,7253,1894,4380,950,UP
983008,1,20,2788,7356,1882,4433,900,UP
983008,1,21,2811,7242,1651,4421,800,UP
983008,1,22,2728,7045,1419,4361,800,UP
983008,1,23,2652,6908,1512,4408,750,UP
983008,1,25,2455,6626,1942,4408,772,UP
983008,1,26,2437,6456,1607,4344,800,UP
983008,1,27,2602,6305,1454,4377,700,UP
983008,1,28,2253,6163,1418,4371,800,UP
983008,1,32,2324,6033,1513,4435,900,UP
983008,1,34,2276,6237,2007,4546,860,UP
983008,1,36,2410,7177,2056,4748,595,UP
983008,1,37,2852,7837,2648,5066,427,UP
983008,1,38,2909,7945,2687,5179,331,UP
983008,1,39,2897,7803,2683,5132,396,UP
983008,1,40,2866,7694,2663,5111,345,UP
983008,1,41,2882,7644,2674,5048,422,UP
983008,1,42,2837,7538,2640,4976,593,UP
983008,1,43,2602,7298,2425,4847,705,UP
983008,1,44,2340,7049,2077,4756,713,UP
983008,1,45,2302,7109,2030,4666,764,UP
983008,1,46,2277,7017,2123,4630,645,UP
983008,1,47,2708,7006,2557,4927,441,UP
983008,1,48,2327,6820,2195,4943,478,UP
983108,2,1,2226,6693,2106,4870,400,UP
983108,2,3,2197,6337,2126,5034,191,UP
983108,2,4,1781,6102,1722,4971,249,DOWN
983108,2,6,1669,5678,1602,4725,356,DOWN
983108,2,12,1673,6000,1595,4556,353,DOWN
983108,2,13,2667,6761,2568,4913,235,UP
983108,2,14,3400,7442,3282,5232,318,UP
983108,2,16,2719,7929,2679,5676,-110,UP
983108,2,17,2790,8010,2734,5773,-150,UP
983108,2,19,2657,8181,2610,5778,-25,UP
983108,2,20,2274,8182,2225,5714,13,UP
983108,2,21,2602,8069,2527,5632,113,UP
983108,2,22,2499,7899,2421,5610,59,UP
983108,2,23,2535,7795,2451,5565,17,UP
983108,2,24,2499,7756,2409,5530,153,UP
983108,2,25,2499,7691,2408,5443,159,UP
983108,2,26,2499,7644,2404,5446,234,UP
983108,2,27,2499,7616,2407,5468,163,UP
983108,2,29,2499,7507,2413,5436,134,UP
983108,2,30,2577,7416,2503,5425,-17,UP
983108,2,32,2498,7428,2432,5351,112,UP
983108,2,33,2504,7493,2428,5351,89,UP
983108,2,35,1811,7778,1803,5449,-180,DOWN
983108,2,36,2351,8278,2344,5574,-90,UP
983108,2,37,2720,8611,2693,5802,-150,UP
983108,2,38,2712,8548,2687,5803,-314,UP
983108,2,39,2491,8312,2472,5682,-215,UP
983108,2,41,2410,7906,2402,5466,-171,UP
983108,2,45,2612,7468,2506,5012,415,UP
983108,2,46,2412,7497,2306,4910,315,UP
983108,2,47,2591,7604,2493,5295,256,UP
983108,2,48,2532,7613,2421,5248,338,UP
980109,3,1,2616,7512,2480,5160,485,UP
980109,3,2,2513,7485,2324,5057,601,UP
980109,3,3,2699,7289,2572,5291,257,UP
980109,3,4,2476,6945,2343,5206,433,UP
980109,3,10,1430,5601,1337,4455,761,DOWN
980109,3,13,2317,6896,2222,4960,353,UP
980109,3,14,2463,7551,2367,5224,251,UP
980109,3,16,2435,7931,2360,5600,89,UP
980109,3,17,2387,7977,2317,5711,40,UP
980109,3,20,2391,8116,2308,5660,140,UP
980109,3,22,2356,7912,2280,5597,135,UP
980109,3,23,1983,7597,1934,5572,133,DOWN
980109,3,24,2470,7724,2379,5559,192,UP
980109,3,26,2383,7606,2294,5482,172,UP
980109,3,27,2406,7547,2322,5540,149,UP
980109,3,28,2493,7501,2403,5546,163,UP
980109,3,29,2498,7492,2394,5506,196,UP
980109,3,32,1774,7427,1712,5390,236,DOWN
980109,3,34,2400,7516,2319,5405,238,UP
980109,3,37,2604,8471,2507,5720,91,UP
980109,3,46,1786,7539,1706,4882,406,DOWN
980109,3,47,2625,7593,2502,5232,518,UP
980109,3,48,2517,7594,2370,5233,534,UP
980209,4,1,2586,7500,2435,5107,614,UP
980209,4,3,2509,7219,2367,5191,494,UP
980209,4,4,2330,6872,2200,5113,586,UP
980209,4,5,2112,6539,1991,4938,511,UP
980209,4,6,2165,6172,2039,4763,598,UP
980209,4,13,2461,6826,2312,4888,467,UP
980209,4,14,2754,7529,2630,5158,393,UP
980209,4,16,2230,7823,2156,5557,91,UP
980209,4,17,2452,7877,2382,5723,-3,UP
980209,4,18,2446,7770,2375,5725,117,UP
980209,4,19,2479,7975,2396,5741,81,UP
980209,4,20,2487,8012,2391,5688,95,UP
980209,4,21,2455,7852,2368,5675,20,UP
980209,4,22,2483,7743,2400,5645,68,UP
980209,4,23,2468,7669,2385,5627,67,UP
980209,4,24,3399,7670,3304,5630,185,UP
980209,4,25,3114,7617,3014,5529,250,UP
980209,4,26,3101,7554,2995,5537,262,UP
980209,4,27,3259,7525,3155,5603,220,UP
980209,4,28,3033,7455,2941,5604,168,UP
980209,4,29,2435,7398,2359,5577,144,UP
980209,4,30,2400,7357,2322,5525,139,UP
980209,4,35,1475,7542,1424,5516,318,DOWN
980209,4,37,2526,8315,2433,5803,66,UP
980209,4,38,2406,8218,2321,5831,44,UP
980209,4,47,2500,7501,2410,5374,271,UP
980209,4,48,2649,7473,2527,5342,348,UP
980309,5,1,2699,7424,2567,5262,411,UP
980309,5,2,2650,7333,2516,5124,427,UP
980309,5,3,2732,7109,2614,5319,262,UP
980309,5,4,2461,6756,2366,5215,248,UP
980309,5,5,2341,6394,2241,5033,310,UP
980309,5,6,2206,6058,2109,4855,464,UP
980309,5,7,2155,5749,2048,4693,541,DOWN
980309,5,11,2099,5644,1984,4507,584,DOWN
980309,5,12,2245,5959,2134,4632,411,UP
980309,5,13,2689,6587,2578,4948,206,UP
980309,5,16,2293,7593,2241,5608,-65,UP
980309,5,17,2375,7678,2330,5677,-144,UP
980309,5,18,2398,7657,2355,5650,-28,UP
980309,5,19,2471,7903,2417,5681,0,UP
980309,5,20,2479,7963,2414,5616,33,UP
980309,5,21,2491,7875,2426,5622,-43,UP
980309,5,22,3538,7715,3459,5597,-7,UP
980309,5,23,3697,7586,3634,5597,-40,UP
980309,5,24,3401,7523,3362,5605,-92,UP
980309,5,25,3377,7466,3333,5550,11,UP
980309,5,26,3480,7416,3417,5545,-18,UP
980309,5,27,3866,7430,3800,5671,-5,UP
980309,5,28,3734,7394,3676,5675,-61,UP
980309,5,29,2518,7362,2478,5657,-146,UP
980309,5,30,2484,7309,2434,5643,-92,UP
980309,5,32,2459,7295,2412,5575,-189,UP
980309,5,33,2481,7315,2440,5629,-135,UP
980309,5,34,2466,7357,2434,5712,-178,UP
980309,5,35,2552,7494,2530,5767,-216,UP
980309,5,36,2895,7856,2855,5833,-217,UP
980309,5,37,2938,8047,2886,5894,-214,UP
980309,5,38,2964,8063,2883,5903,-203,UP
980309,5,39,2936,7826,2872,5736,-108,UP
980309,5,40,2594,7642,2552,5627,-144,UP
980309,5,48,2737,7415,2620,5282,286,UP
980409,6,1,2780,7295,2642,5162,406,UP
980409,6,2,2728,7197,2594,5006,387,UP
980409,6,3,2768,6945,2653,5195,263,UP
980409,6,4,2625,6635,2524,5094,235,UP
980409,6,13,2197,6495,2119,4834,155,DOWN
980409,6,19,2568,7932,2518,5621,-42,UP
980409,6,20,2833,8052,2748,5572,-15,UP
980409,6,21,3562,8013,3447,5375,233,UP
980409,6,22,3450,7938,3333,5334,178,UP
980409,6,23,4006,7857,3894,5535,116,UP
980409,6,24,4546,7809,4389,5546,335,UP
980409,6,25,4168,7728,4019,5479,333,UP
980409,6,28,4112,7605,3995,5476,183,UP
