@relation 'electricity-weka.filters.unsupervised.attribute.Remove-R1,4'

@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
3,24,8222,1330,5622,-371,DOWN
3,25,8216,3096,5621,-327,UP
3,26,8231,1445,5640,-403,UP
3,27,8301,2455,5729,-421,UP
3,28,8337,2198,5714,-450,UP
3,29,8331,2758,5751,-434,UP
3,30,8307,2457,5754,-380,UP
3,31,8284,2340,5713,-474,UP
3,32,8308,2360,5677,-340,UP
3,33,8248,1821,5639,-450,UP
3,34,8236,3094,5666,-363,UP
3,35,8164,1976,5610,-491,UP
3,36,8299,1501,5566,-313,DOWN
3,37,8428,2182,5585,-350,UP
3,38,8321,1796,5583,-425,UP
3,39,7972,1288,5457,-257,DOWN
3,40,7699,1255,5317,-235,DOWN
3,41,7524,1230,5187,-95,DOWN
3,42,7351,1183,5048,16,DOWN
3,43,7101,1142,4964,130,DOWN
3,44,6857,1081,4855,119,DOWN
3,45,7135,1509,4786,296,UP
3,46,7286,1129,4705,337,DOWN
3,47,7280,1530,4944,147,UP
3,48,7249,1918,4882,271,UP
4,1,7169,1262,4755,302,DOWN
4,2,6932,1206,4615,380,DOWN
4,3,6609,1273,4816,242,DOWN
4,4,6310,1165,4726,345,DOWN
4,5,5956,1097,4590,419,DOWN
4,6,5707,1036,4458,479,DOWN
4,7,5488,931,4380,500,DOWN
4,8,5379,980,4295,549,DOWN
4,9,5370,977,4279,554,DOWN
4,10,5412,975,4256,650,DOWN
4,11,5633,995,4290,581,DOWN
4,12,5940,1106,4366,531,DOWN
4,13,6522,1321,4602,278,DOWN
4,14,7059,1460,4837,67,DOWN
4,15,7095,1199,4979,-78,DOWN
4,16,7488,1345,5212,-264,DOWN
4,17,7710,1327,5353,-367,DOWN
4,18,7821,1335,5417,-426,DOWN
4,19,7995,1284,5470,-266,DOWN
4,20,8089,1320,5498,-312,DOWN
4,21,8165,1323,5504,-356,DOWN
4,22,8179,1329,5542,-355,DOWN
4,23,8176,1312,5530,-376,DOWN
4,24,8321,1332,5526,-340,DOWN
4,25,8328,1335,5527,-325,DOWN
4,26,8429,1364,5535,-379,DOWN
4,27,8503,1554,5546,-316,UP
4,28,8525,1542,5514,-307,UP
4,29,8535,1325,5503,-127,DOWN
4,30,8472,1290,5444,48,DOWN
4,31,8422,1275,5440,-28,DOWN
4,32,8441,1307,5440,-2,DOWN
4,33,8445,1306,5475,-59,DOWN
4,34,8456,1311,5523,20,DOWN
4,35,8324,1226,5572,-41,DOWN
4,36,8444,1261,5581,11,DOWN
4,37,8577,1288,5604,45,DOWN
4,38,8443,1231,5546,178,DOWN
4,39,8109,1351,5446,182,UP
4,40,7881,1296,5342,64,UP
4,41,7690,1176,5227,207,DOWN
4,42,7508,1199,5120,282,DOWN
4,43,7243,1114,5032,400,DOWN
4,44,6994,1057,4927,383,DOWN
4,45,7303,1111,4843,586,DOWN
4,46,7422,1060,4752,687,DOWN
4,47,7426,1278,5018,492,UP
4,48,7379,1280,4939,674,UP
5,1,7228,1288,4839,812,UP
5,2,6966,1181,4711,809,UP
5,3,6783,1415,4912,502,UP
5,4,6387,1226,4843,541,UP
5,5,6022,1083,4689,692,DOWN
5,6,5747,1032,4564,809,DOWN
5,7,5563,977,4488,842,DOWN
5,8,5439,933,4433,900,DOWN
5,9,5416,893,4391,900,DOWN
5,10,5479,964,4360,891,DOWN
5,11,5732,926,4409,1000,DOWN
5,12,6017,817,4436,978,DOWN
5,13,6570,1277,4680,898,UP
5,14,7067,1139,4909,715,DOWN
5,15,7212,1187,5050,368,DOWN
5,16,7571,1265,5267,231,UP
5,17,7803,1277,5348,234,UP
5,18,7915,1278,5398,241,UP
5,19,8095,1280,5405,263,UP
5,20,8060,1269,5368,270,UP
5,21,8056,1207,5365,134,DOWN
5,22,8056,1261,5348,204,UP
5,23,8017,1246,5342,172,UP
5,24,7966,1215,5342,191,DOWN
5,25,7896,1142,5307,327,DOWN
5,26,7871,1140,5265,348,DOWN
5,27,7862,1140,5281,338,DOWN
5,28,7813,1135,5239,403,DOWN
5,29,7747,1211,5210,312,UP
5,30,7631,1188,5221,274,DOWN
5,31,7573,1140,5201,338,DOWN
5,32,7542,1128,5134,369,DOWN
5,33,7535,1118,5120,504,DOWN
5,34,7663,1266,5140,374,UP
5,35,7802,1099,5180,345,DOWN
5,36,7969,1425,5232,414,UP
5,37,7946,1817,5376,217,UP
5,38,7795,1694,5409,202,UP
5,39,7555,1231,5291,112,UP
5,40,7306,1169,5188,70,DOWN
5,41,7192,1073,5071,153,DOWN
5,42,7051,1034,5009,177,DOWN
5,43,6795,1072,4860,407,DOWN
5,44,6519,1148,4751,498,DOWN
5,45,6883,1233,4692,575,UP
5,46,7041,1242,4623,597,UP
5,47,7055,1319,4874,384,UP
5,48,7022,1494,4786,588,UP
6,1,6840,1555,4661,804,UP
6,2,6680,2334,4533,958,UP
6,3,6384,3070,4736,858,UP
6,4,5967,1851,4641,842,UP
6,5,5603,1209,4504,890,DOWN
6,6,5350,1177,4380,899,DOWN
6,7,5073,1108,4257,1039,DOWN
6,8,4952,1093,4191,1065,DOWN
6,9,4859,883,4120,1046,DOWN
6,10,4873,878,4057,1091,DOWN
6,11,4916,862,3998,1100,DOWN
6,12,4984,863,3953,1100,DOWN
6,13,5127,875,3965,1100,DOWN
6,14,5244,885,3921,1100,DOWN
6,15,5299,803,3791,1100,DOWN
6,16,5588,924,3840,1100,DOWN
6,17,5880,1005,3954,1043,DOWN
6,18,6117,873,4006,1070,DOWN
6,19,6311,994,4065,1070,DOWN
6,20,6389,862,4059,1070,DOWN
6,21,6522,956,4079,1070,DOWN
6,22,6418,908,4085,1157,DOWN
6,23,6456,964,4075,1070,DOWN
6,24,6441,968,4085,1070,DOWN
6,25,6421,1056,4099,1104,DOWN
6,26,6318,1145,4095,1165,DOWN
6,27,6231,1110,4044,1113,DOWN
6,28,6147,1091,4026,1165,DOWN
6,29,6089,1053,3983,1187,DOWN
6,30,6027,1050,3950,1187,DOWN
6,31,6014,1051,3952,1187,DOWN
6,32,6085,1080,3934,1187,DOWN
6,33,6139,1080,3970,1206,DOWN
6,34,6252,1073,4041,1148,DOWN
6,35,6422,1145,4187,1129,UP
6,36,6778,2037,4373,1132,UP
6,37,7010,4859,4579,999,UP
6,38,6924,3368,4604,957,UP
6,39,6678,2284,4513,940,UP
6,40,6491,1472,4462,965,UP
6,41,6324,1202,4400,1056,DOWN
6,42,6252,1215,4334,1065,DOWN
6,43,6101,1149,4277,1129,DOWN
6,44,6001,1054,4210,1155,DOWN
6,45,6240,1091,4166,1165,DOWN
6,46,6371,1080,4178,1087,DOWN
6,47,6489,2210,4515,826,UP
6,48,6443,2014,4504,882,UP
7,1,6381,2368,4397,974,UP
7,2,6176,1202,4324,938,DOWN
7,3,5970,1197,4516,793,DOWN
7,4,5680,1088,4473,847,DOWN
7,5,5352,1044,4362,800,DOWN
7,6,5148,892,4256,750,DOWN
7,7,4955,892,4150,942,DOWN
7,8,4841,861,4079,871,DOWN
7,9,4808,816,4010,1050,DOWN
7,10,4781,708,3948,1000,DOWN
7,11,4815,784,3904,1000,DOWN
7,12,4898,861,3874,1000,DOWN
7,13,5037,895,3912,1000,DOWN
7,14,5229,602,3908,1000,DOWN
7,15,5512,883,3892,1021,DOWN
7,16,5916,1060,4001,1079,DOWN
7,17,6277,1132,4135,1116,DOWN
7,18,6589,1119,4208,1170,DOWN
7,19,6803,1181,4302,1069,DOWN
7,20,6823,1184,4292,1091,DOWN
7,21,6741,1184,4291,1114,DOWN
7,22,6658,1118,4268,1081,DOWN
7,23,6592,1108,4244,1056,DOWN
7,24,6520,1103,4191,1071,DOWN
7,25,6499,1098,4209,949,DOWN
7,26,6425,1069,4207,984,DOWN
7,27,6308,1067,4233,893,DOWN
7,28,6278,1067,4198,924,DOWN
7,29,6215,1055,4122,922,DOWN
7,30,6119,1001,4093,965,DOWN
7,31,6114,975,4079,962,DOWN
7,32,6144,1002,4122,928,DOWN
7,33,6230,1050,4124,887,DOWN
7,34,6349,1065,4197,887,DOWN
7,35,6404,1050,4275,887,DOWN
7,36,6842,1146,4454,778,DOWN
7,37,7179,1273,4642,653,DOWN
7,38,7054,1252,4696,747,DOWN
7,39,6753,1133,4617,692,DOWN
7,40,6568,1082,4550,806,DOWN
7,41,6385,1063,4469,861,DOWN
7,42,6290,1060,4421,888,DOWN
7,43,6137,1049,4353,748,DOWN
7,44,6038,861,4298,750,DOWN
7,45,6216,953,4290,987,DOWN
7,46,6275,1051,4313,921,DOWN
7,47,6298,1077,4523,817,DOWN
7,48,6175,1036,4487,850,DOWN
1,1,5959,1014,4384,912,DOWN
1,2,5737,960,4310,853,DOWN
1,3,5572,980,4507,672,DOWN
1,4,5322,948,4435,791,DOWN
1,5,5087,929,4274,712,DOWN
1,6,4913,884,4165,750,DOWN
1,7,4767,881,4100,803,DOWN
1,8,4701,856,4020,857,DOWN
1,9,4662,837,3933,915,DOWN
1,10,4661,823,3891,996,DOWN
1,11,4713,770,3837,1025,DOWN
1,12,4747,409,3779,1025,DOWN
1,13,4863,405,3785,1000,DOWN
1,14,5014,404,3763,965,DOWN
1,15,5204,403,3771,965,DOWN
1,16,5553,563,3839,965,DOWN
1,17,5875,721,3959,965,DOWN
1,18,6164,560,4051,854,DOWN
1,19,6317,513,4130,865,DOWN
1,20,6364,437,4176,965,DOWN
1,21,6399,813,4246,899,DOWN
1,22,6357,985,4260,965,DOWN
1,23,6299,730,4318,965,DOWN
1,24,6300,860,4336,965,DOWN
1,25,6245,672,4331,965,DOWN
1,26,6164,420,4267,965,DOWN
1,27,6035,484,4285,965,DOWN
1,28,5943,409,4271,865,DOWN
1,29,5866,405,4221,865,DOWN
1,30,5871,405,4219,865,DOWN
1,31,5864,405,4208,865,DOWN
1,32,5922,405,4229,865,DOWN
1,33,6057,405,4284,850,DOWN
1,34,6189,458,4396,800,DOWN
1,35,6328,510,4517,800,DOWN
1,36,6691,1056,4709,776,UP
1,37,6870,1062,4784,752,UP
1,38,6774,936,4770,730,UP
1,39,6593,809,4688,800,DOWN
1,40,6368,491,4563,850,DOWN
1,41,6251,652,4530,900,UP
1,42,6180,405,4466,850,UP
1,43,6027,409,4356,820,UP
1,44,5912,409,4315,840,UP
1,45,6098,620,4254,823,UP
1,46,6154,621,4277,950,UP
1,47,6148,841,4494,900,UP
1,48,5965,758,4476,930,DOWN
2,1,5776,857,4405,1015,DOWN
2,2,5595,493,4300,1030,DOWN
2,3,5411,788,4537,899,DOWN
2,4,5216,639,4443,950,DOWN
2,5,5012,405,4258,915,DOWN
2,6,4874,404,4151,965,DOWN
2,7,4748,405,4084,1015,DOWN
2,8,4692,403,4025,1045,DOWN
2,9,4648,371,3953,1065,DOWN
2,10,4676,375,3863,1065,DOWN
2,11,4719,397,3836,1065,DOWN
2,12,4819,371,3805,1045,DOWN
2,13,4993,395,3861,1045,DOWN
2,14,5133,397,3830,1045,DOWN
2,15,5224,395,3757,1045,DOWN
2,16,5516,395,3828,1045,DOWN
2,17,5834,402,3931,1045,DOWN
2,18,6110,405,4033,1015,UP
2,19,6396,422,4152,1015,UP
2,20,6586,724,4232,1015,UP
2,21,6643,433,4291,965,UP
2,22,6588,798,4296,965,UP
2,23,6562,714,4270,965,UP
2,24,6518,430,4287,965,UP
2,25,6492,409,4284,965,UP
2,26,6430,405,4278,965,UP
2,27,6334,405,4251,1065,UP
2,28,6239,401,4207,965,UP
2,29,6169,434,4158,965,UP
2,30,6111,405,4170,965,UP
2,31,6113,470,4167,965,UP
2,32,6131,470,4191,1015,UP
2,33,6170,686,4227,1015,DOWN
2,34,6275,868,4320,984,DOWN
2,35,6434,918,4486,916,UP
2,36,6912,995,4645,925,UP
2,37,7197,1067,4861,912,UP
2,38,7086,989,4857,850,UP
2,39,6888,912,4813,890,UP
2,40,6675,948,4767,910,UP
2,41,6542,1010,4663,940,UP
2,42,6444,890,4631,950,UP
2,43,6313,602,4555,850,UP
2,44,6075,470,4411,830,UP
2,45,6274,470,4356,830,UP
2,46,6318,470,4319,900,UP
2,47,6372,858,4606,880,UP
2,48,6348,730,4565,890,UP
3,1,6222,861,4483,965,DOWN
3,2,6042,484,4381,920,DOWN
3,3,5855,785,4628,722,DOWN
3,4,5608,804,4585,730,DOWN
3,5,5309,582,4489,800,DOWN
3,6,5101,560,4363,740,DOWN
3,7,4953,470,4254,725,DOWN
3,8,4868,512,4189,905,DOWN
3,9,4865,405,4157,965,DOWN
3,10,4869,405,4125,965,DOWN
3,11,5055,405,4107,965,DOWN
3,12,5294,404,4164,845,DOWN
3,13,5778,435,4370,800,DOWN
3,14,6212,793,4544,616,DOWN
3,15,6271,835,4631,604,DOWN
3,16,6648,881,4882,495,DOWN
3,17,6950,939,5056,437,UP
3,18,7106,937,5163,513,UP
3,19,7301,991,5204,554,UP
3,20,7307,935,5179,518,UP
3,21,7319,931,5165,451,UP
3,22,7245,933,5155,522,UP
3,23,7208,908,5142,503,DOWN
3,24,7177,904,5156,535,DOWN
3,25,7175,897,5134,513,DOWN
3,26,7135,871,5113,507,DOWN
3,27,7097,877,5144,463,DOWN
3,28,7077,878,5134,438,DOWN
3,29,7019,873,5091,483,DOWN
3,30,6928,869,5059,457,DOWN
3,31,6905,921,5051,509,UP
3,32,6910,876,5065,500,DOWN
3,33,6938,875,5045,485,DOWN
3,34,7073,941,5118,452,UP
3,35,7188,924,5219,444,UP
3,36,7553,995,5362,441,UP
3,37,7780,1067,5483,383,UP
3,38,7640,1009,5485,361,UP
3,39,7338,933,5346,407,UP
3,40,7110,881,5218,478,DOWN
3,41,6972,872,5140,518,DOWN
3,42,6855,863,5015,570,DOWN
3,43,6623,856,4912,467,DOWN
3,44,6396,775,4797,634,DOWN
3,45,6794,881,4740,790,UP
3,46,6961,855,4678,806,UP
3,47,7051,889,4935,653,UP
3,48,7091,876,4874,780,UP
4,1,7057,882,4783,857,UP
4,2,6900,862,4671,920,UP
4,3,6676,911,4898,760,UP
4,4,6323,882,4827,760,UP
4,5,5981,857,4696,790,UP
4,6,5673,663,4558,805,UP
4,7,5411,613,4459,885,DOWN
4,8,5242,651,4397,991,DOWN
4,9,5205,593,4367,1001,DOWN
4,10,5242,665,4308,979,DOWN
4,11,5409,782,4356,981,DOWN
4,12,5691,841,4386,965,DOWN
4,13,6228,887,4624,758,UP
4,14,6680,897,4809,685,UP
4,15,6684,869,4883,583,UP
4,16,7079,895,5085,507,UP
4,17,7333,917,5270,464,UP
4,18,7475,911,5349,431,UP
4,19,7633,924,5350,485,UP
4,20,7685,922,5332,505,UP
4,21,7641,922,5324,503,UP
4,22,7610,920,5320,519,UP
4,23,7567,919,5290,551,UP
4,24,7547,904,5298,505,UP
4,25,7520,901,5251,595,UP
4,26,7462,906,5242,567,UP
4,27,7447,938,5278,561,UP
4,28,7423,911,5234,564,UP
4,29,7394,910,5255,557,UP
4,30,7347,900,5237,595,UP
4,31,7307,943,5206,582,UP
4,32,7312,938,5188,589,UP
4,33,7322,909,5181,600,UP
4,34,7440,911,5206,588,UP
4,35,7524,928,5238,645,UP
4,36,7858,1024,5354,593,UP
4,37,8019,1110,5545,468,UP
4,38,7871,1036,5545,445,UP
4,39,7580,918,5361,453,UP
4,40,7342,904,5239,518,UP
4,41,7161,906,5177,568,UP
4,42,7039,905,5089,596,UP
4,43,6852,909,4996,596,UP
4,44,6601,872,4887,600,UP
4,45,6997,927,4811,722,UP
4,46,7187,960,4717,722,UP
4,47,7254,1312,4960,702,UP
4,48,7237,877,4929,732,UP
5,1,7149,1158,4829,802,UP
5,2,7003,876,4705,852,UP
5,3,6741,1303,4922,727,UP
5,4,6417,966,4876,752,UP
5,5,6028,851,4712,752,UP
5,6,5723,960,4586,772,UP
5,7,5461,880,4483,900,DOWN
5,8,5337,856,4424,968,DOWN
5,9,5267,600,4380,1053,DOWN
5,10,5299,773,4345,1076,DOWN
5,11,5476,759,4362,1047,DOWN
5,12,5709,713,4442,958,DOWN
5,13,6255,733,4652,747,DOWN
5,14,6608,892,4858,705,DOWN
5,15,6671,878,4934,619,DOWN
5,16,7075,901,5133,450,DOWN
5,17,7340,912,5294,381,DOWN
5,18,7471,922,5363,353,DOWN
5,19,7623,936,5387,344,DOWN
5,20,7671,920,5377,403,DOWN
5,21,7673,914,5346,415,DOWN
5,22,7610,912,5324,438,DOWN
5,23,7565,914,5312,464,DOWN
5,24,7550,918,5297,523,DOWN
5,25,7522,920,5240,565,DOWN
5,26,7498,922,5241,536,DOWN
5,27,7475,927,5288,496,DOWN
5,28,7455,916,5266,530,DOWN
5,29,7337,878,5187,503,DOWN
5,30,7362,892,5202,471,DOWN
5,31,7341,864,5182,590,DOWN
5,32,7350,875,5138,567,DOWN
5,33,7375,881,5129,598,DOWN
5,34,7432,917,5168,568,DOWN
5,35,7495,907,5226,513,DOWN
5,36,7868,917,5339,414,DOWN
5,37,8031,927,5521,289,DOWN
5,38,7890,924,5538,322,DOWN
5,39,7641,911,5419,404,DOWN
5,40,7429,917,5311,461,DOWN
5,41,7296,913,5217,554,DOWN
5,42,7138,902,5141,545,DOWN
5,43,6884,860,5012,490,DOWN
5,44,6646,849,4867,409,DOWN
5,45,7012,870,4799,740,DOWN
5,46,7159,895,4740,785,DOWN
5,47,7234,883,4966,698,DOWN
5,48,7210,871,4914,800,DOWN
6,1,7122,928,4773,740,UP
6,2,6920,857,4665,790,DOWN
6,3,6698,873,4853,700,DOWN
6,4,6333,858,4807,600,DOWN
6,5,5955,413,4639,600,UP
6,6,5695,404,4486,565,DOWN
6,7,5464,436,4435,735,DOWN
6,8,5327,405,4357,764,DOWN
6,9,5281,405,4320,803,DOWN
6,10,5319,405,4275,823,DOWN
6,11,5479,498,4325,917,DOWN
6,12,5736,650,4389,867,DOWN
6,13,6238,894,4623,782,UP
6,14,6633,804,4773,630,UP
6,15,6662,867,4831,504,UP
6,16,7113,885,5048,451,UP
6,17,7376,904,5259,409,UP
6,18,7507,886,5350,375,UP
6,19,7605,936,5404,397,UP
6,20,7686,914,5351,488,UP
6,21,7733,894,5359,435,UP
6,22,7674,909,5337,433,UP
6,23,7616,891,5304,463,UP
6,24,7596,900,5314,439,UP
6,25,7581,902,5291,431,UP
6,26,7554,852,5255,351,DOWN
6,27,7532,856,5252,275,DOWN
6,28,7479,854,5241,326,DOWN
6,29,7421,851,5194,233,DOWN
6,30,7338,852,5181,280,DOWN
6,31,7305,848,5117,239,DOWN
6,32,7285,875,5098,280,UP
6,33,7300,848,5031,238,DOWN
6,34,7374,852,5065,307,DOWN
6,35,7455,860,5112,339,DOWN
6,36,7748,920,5257,387,UP
6,37,7824,935,5477,296,UP
6,38,7654,912,5477,323,UP
6,39,7346,865,5343,505,UP
6,40,7136,870,5249,420,UP
6,41,6983,860,5148,486,UP
6,42,6833,856,5051,473,UP
6,43,6657,856,4940,471,UP
6,44,6472,839,4817,380,DOWN
6,45,6924,898,4765,690,UP
6,46,7103,874,4787,741,UP
6,47,7155,900,5056,671,UP
6,48,7140,967,5002,902,UP
7,1,6989,967,4819,909,UP
7,2,6899,950,4716,900,UP
7,3,6650,922,4892,800,UP
7,4,6248,876,4829,700,UP
7,5,5850,435,4659,600,UP
7,6,5560,409,4524,600,UP
7,7,5291,405,4409,700,DOWN
7,8,5129,447,4355,829,DOWN
7,9,5033,400,4271,799,DOWN
7,10,5033,395,4204,944,DOWN
7,11,5084,395,4170,965,DOWN
7,12,5166,371,4132,965,DOWN
7,13,5397,398,4219,965,DOWN
7,14,5609,398,4301,965,UP
7,15,5897,399,4279,965,UP
7,16,6310,407,4394,965,UP
7,17,6723,690,4545,923,UP
7,18,6958,967,4610,866,UP
7,19,7154,967,4718,748,UP
7,20,7175,605,4701,744,UP
7,21,7154,515,4682,700,UP
7,22,7070,597,4632,665,UP
7,23,6987,511,4600,620,UP
7,24,6926,405,4568,665,UP
7,25,6845,405,4539,665,UP
7,26,6741,404,4489,615,UP
7,27,6621,404,4459,615,UP
7,28,6544,323,4411,615,UP
7,29,6447,375,4382,665,UP
7,30,6402,324,4321,665,UP
7,31,6370,377,4323,665,UP
7,32,6365,398,4271,665,UP
7,33,6380,402,4280,665,UP
7,34,6465,404,4346,665,UP
7,35,6547,496,4463,665,UP
7,36,7056,940,4697,992,UP
7,37,7376,1037,5002,917,UP
7,38,7246,984,5016,680,UP
7,39,6950,605,4922,600,UP
7,40,6726,717,4823,600,UP
7,41,6565,967,4763,647,UP
7,42,6472,780,4698,600,UP
7,43,6326,409,4616,565,UP
7,44,6243,418,4541,700,UP
7,45,6430,609,4551,713,UP
7,46,6500,705,4546,700,UP
7,47,6544,954,4781,680,UP
7,48,6408,728,4746,760,UP
1,1,6252,866,4667,900,UP
1,2,5950,580,4548,900,UP
1,3,5739,432,4736,595,UP
1,4,5518,418,4636,600,UP
1,5,5251,405,4495,620,DOWN
1,6,5094,403,4368,645,DOWN
1,7,4934,399,4260,685,DOWN
1,8,4819,400,4231,677,DOWN
1,9,4723,402,4143,715,DOWN
1,10,4744,399,4085,735,DOWN
1,11,4776,324,4012,755,DOWN
1,12,4838,371,3944,765,DOWN
1,13,4969,395,3929,765,DOWN
1,14,5074,371,3908,785,DOWN
1,15,5255,306,3783,565,UP
1,16,5570,0,3841,665,UP
1,17,5903,349,4001,465,UP
1,18,6192,398,4133,515,UP
1,19,6390,397,4167,465,UP
1,20,6503,404,4202,415,UP
1,21,6529,499,4233,415,UP
1,22,6487,403,4250,415,UP
1,23,6484,404,4269,415,UP
1,24,6453,404,4244,415,UP
1,25,6380,404,4280,415,UP
1,26,6314,403,4244,415,UP
1,27,6204,496,4267,415,UP
1,28,6115,250,4231,315,UP
1,29,6046,374,4213,365,UP
1,30,5981,373,4216,365,UP
1,31,5974,349,4233,365,UP
1,32,5998,402,4285,365,UP
1,33,6005,404,4315,365,UP
1,34,6116,413,4438,565,UP
1,35,6313,876,4638,514,UP
1,36,6913,919,4897,794,UP
1,37,7177,980,5023,722,UP
1,38,7024,889,4991,755,UP
1,39,6853,807,4911,756,UP
1,40,6674,864,4859,800,UP
1,41,6539,661,4770,800,UP
1,42,6454,795,4730,765,UP
1,43,6280,503,4587,900,UP
1,44,6122,861,4531,900,UP
1,45,6320,793,4540,900,UP
1,46,6409,497,4509,700,UP
1,47,6431,820,4776,740,UP
1,48,6330,430,4644,800,UP
2,1,6217,494,4552,1000,UP
2,2,5934,793,4469,990,UP
2,3,5779,886,4722,715,UP
2,4,5585,892,4629,795,UP
2,5,5372,774,4543,820,DOWN
2,6,5225,462,4410,845,DOWN
2,7,5063,413,4324,835,DOWN
2,8,4995,418,4276,826,DOWN
2,9,5024,413,4237,990,DOWN
2,10,5089,439,4232,990,DOWN
2,11,5316,457,4242,1000,DOWN
2,12,5600,642,4311,970,DOWN
2,13,6131,500,4499,680,UP
2,14,6570,790,4724,597,UP
2,15,6655,902,4913,586,UP
2,16,7072,914,5115,507,UP
2,17,7356,923,5359,410,UP
2,18,7534,935,5466,363,UP
2,19,7717,954,5508,383,UP
2,20,7795,941,5470,381,UP
2,21,7806,942,5492,318,UP
2,22,7771,944,5513,298,UP
2,23,7721,943,5502,308,UP
2,24,7727,944,5518,248,UP
2,25,7751,945,5506,320,UP
2,26,7692,944,5496,303,UP
2,27,7711,1034,5511,-332,UP
2,28,7692,1343,5447,-347,UP
2,29,7577,1326,5418,-430,UP
2,30,7614,2661,5399,-264,UP
2,31,7622,1866,5374,-377,UP
2,32,7682,2542,5328,-232,UP
2,33,7746,3337,5339,-133,UP
2,34,7871,3782,5328,-122,UP
2,35,8019,2046,5382,-25,UP
2,36,8330,2066,5469,-93,UP
2,37,8258,2012,5567,-304,UP
2,38,8024,1359,5490,-142,UP
2,39,7681,1230,5309,-117,UP
2,40,7420,1281,5183,-142,UP
2,41,7294,1255,5089,-60,UP
2,42,7137,1144,5002,84,DOWN
2,43,6912,959,4932,188,DOWN
2,44,6668,857,4822,160,DOWN
2,45,7027,934,4746,492,DOWN
2,46,7135,941,4714,577,DOWN
2,47,7181,1141,4925,397,DOWN
2,48,7177,1194,4905,599,UP
3,1,7110,1166,4768,714,DOWN
3,2,6933,1108,4636,746,DOWN
3,3,6707,1199,4843,499,UP
3,4,6344,1092,4769,640,DOWN
3,5,5957,894,4651,709,DOWN
3,6,5708,648,4519,709,DOWN
3,7,5436,795,4423,869,DOWN
3,8,5329,851,4338,958,DOWN
3,9,5267,856,4299,913,DOWN
3,10,5304,816,4276,905,DOWN
3,11,5487,856,4300,909,DOWN
3,12,5763,877,4354,836,DOWN
3,13,6316,927,4566,752,DOWN
3,14,6685,912,4759,553,DOWN
3,15,6713,911,4898,469,DOWN
3,16,7142,938,5141,238,DOWN
3,17,7422,948,5299,135,DOWN
3,18,7638,1026,5360,124,DOWN
3,19,7844,1155,5443,115,DOWN
3,20,7918,1155,5403,172,DOWN
3,21,7949,1154,5435,69,DOWN
3,22,7933,1166,5456,-53,DOWN
3,23,7915,1165,5487,-48,DOWN
3,24,7910,1164,5458,-28,DOWN
3,25,7889,1163,5418,54,DOWN
3,26,7888,1163,5422,10,DOWN
3,27,7856,1166,5464,-59,DOWN
3,28,7862,1168,5491,-70,DOWN
3,29,7823,1176,5480,-53,DOWN
3,30,7773,1183,5443,-2,DOWN
3,31,7697,1179,5396,-17,DOWN
3,32,7728,1144,5380,50,DOWN
3,33,7745,1178,5381,-6,DOWN
3,34,7937,1222,5444,-31,UP
3,35,8094,1217,5561,-147,UP
3,36,8431,1354,5725,-197,UP
3,37,8350,1342,5708,-142,UP
3,38,8110,1233,5560,-23,UP
3,39,7764,1164,5430,76,UP
3,40,7552,1080,5317,44,DOWN
3,41,7372,970,5208,84,DOWN
3,42,7219,960,5119,190,DOWN
3,43,7012,947,4997,307,DOWN
3,44,6808,899,4921,294,DOWN
3,45,7133,1010,4843,486,DOWN
3,46,7245,1049,4803,515,DOWN
3,47,7294,1133,4998,335,UP
3,48,7254,1148,4960,430,UP
4,1,7146,1134,4810,625,UP
4,2,6962,1099,4733,610,UP
4,3,6718,1127,4944,442,UP
4,4,6354,1105,4872,586,UP
4,5,6015,1039,4731,606,UP
4,6,5740,929,4581,716,DOWN
4,7,5453,888,4499,709,DOWN
4,8,5372,864,4415,707,DOWN
4,9,5291,443,4342,709,DOWN
4,10,5325,768,4314,752,DOWN
4,11,5518,859,4355,770,DOWN
4,12,5771,886,4418,708,DOWN
4,13,6321,974,4638,763,DOWN
4,14,6776,965,4865,446,DOWN
4,15,6858,922,4966,348,DOWN
4,16,7301,939,5199,159,DOWN
4,17,7605,962,5356,171,DOWN
4,18,7775,994,5447,214,DOWN
4,19,7898,1150,5509,185,UP
4,20,7951,1152,5538,198,UP
4,21,7963,1076,5521,193,DOWN
4,22,7947,1159,5505,217,UP
4,23,7899,1160,5510,213,UP
4,24,7873,1018,5495,238,DOWN
4,25,7853,983,5471,280,DOWN
4,26,7794,1032,5464,170,DOWN
4,27,7793,963,5478,151,DOWN
4,28,7761,960,5454,163,DOWN
4,29,7630,944,5442,252,DOWN
4,30,7683,944,5396,323,DOWN
4,31,7691,943,5389,283,DOWN
4,32,7716,942,5377,333,DOWN
4,33,7815,942,5374,291,DOWN
4,34,7996,948,5426,384,DOWN
4,35,8166,947,5506,413,DOWN
4,36,8424,1178,5658,239,UP
4,37,8376,1219,5772,233,UP
4,38,8160,1094,5730,261,UP
4,39,7840,945,5602,292,DOWN
4,40,7611,932,5481,274,DOWN
4,41,7400,936,5386,425,DOWN
4,42,7263,893,5284,488,DOWN
4,43,6989,869,5166,411,DOWN
4,44,6813,865,5060,500,DOWN
4,45,7228,861,4972,500,DOWN
